"ID","Process","Mesh","Date","Time","Latitude","Longitude","Genus","Species","Division","LifeStage","Zooppl","AvgTemp","AvgSpc","AvgDO","AvgTurb","AvgDepth"
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Chydorus","","Cladocera","Adult",0.03173575667,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Disparalona","","Cladocera","Adult",0.00634715133,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Ilyocryptus","","Cladocera","Adult",0.00634715133,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Calanoid","","Copepoda","Copepodid",1.26308311566,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Cyclopoid","","Copepoda","Copepodid",0.13329017803,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Eucyclops","pectinifer","Copepoda","Adult",0.01269430267,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Eurytemora","affinis","Copepoda","Adult",0.02538860534,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Pseudodiaptomus","forbesi","Copepoda","Adult",0.00634715133,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Sinocalanus","doerri","Copepoda","Adult",0.04443005934,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Copepod","","Copepoda","Nauplii",24.85544462775,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Bdelloid","","Rotifera","Adult",0.13963732937,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Cephalodella","","Rotifera","Adult",0.06981866468,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Euchlanis","","Rotifera","Adult",0.06981866468,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Keratella","","Rotifera","Adult",0.55854931748,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Platyias","","Rotifera","Adult",0.06981866468,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Polyarthra","","Rotifera","Adult",0.06981866468,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Synchaeta","","Rotifera","Adult",0.83782397622,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Chironomidae","","Insecta","",0.29196896141,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Gastropoda","","Mollusca","",0.08251296735,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW151S-4","BSA",53,2018-05-04,"9:18:00",38.283506,-121.683502,"Chironomidae","","Insecta","",0.00064572175,16.69999981,182.30000305,9.7199997905,2.5499999525,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Alona","","Cladocera","Adult",0.11062313771,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Anchistropus","","Cladocera","Adult",0.02765578443,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Bosmina","","Cladocera","Adult",0.13827892214,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Ceriodaphnia","","Cladocera","Adult",0.05531156886,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Chydorus","","Cladocera","Adult",0.38718098199,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Graptoleberis","","Cladocera","Adult",0.02765578443,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Picripleuroxus","","Cladocera","Adult",0.11062313771,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Pseudochydorus","","Cladocera","Adult",0.02765578443,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Calanoid","","Copepoda","Copepodid",4.34195815513,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Cyclopoid","","Copepoda","Copepodid",0.22124627542,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Eurytemora","affinis","Copepoda","Adult",0.16593470657,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Harpacticoida","","Copepoda","Adult",0.02765578443,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Limnoithona","tetraspina","Copepoda","Adult",0.02765578443,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Pseudodiaptomus","forbesi","Copepoda","Adult",0.22124627542,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Sinocalanus","doerri","Copepoda","Adult",0.66373882626,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Skistodiaptomus","pallidus","Copepoda","Adult",0.02765578443,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Copepod","","Copepoda","Nauplii",43.47489312014,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Ostracoda","","Ostracoda","Adult",0.66373882626,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Bdelloid","","Rotifera","Adult",2.48902059848,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Brachionus","","Rotifera","Adult",0.08296735328,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Cephalodella","","Rotifera","Adult",0.08296735328,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Colurella","","Rotifera","Adult",0.08296735328,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Euchlanis","","Rotifera","Adult",0.24890205985,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Keratella","","Rotifera","Adult",0.4978041197,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Lecane","","Rotifera","Adult",0.24890205985,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Lepadella","","Rotifera","Adult",0.08296735328,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Monostyla","","Rotifera","Adult",0.08296735328,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Notholca","","Rotifera","Adult",0.16593470657,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Polyarthra","","Rotifera","Adult",0.16593470657,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Synchaeta","","Rotifera","Adult",1.57637971237,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Chironomidae","","Insecta","",0.27655784428,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Gastropoda","","Mollusca","",0.08296735328,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NW152S-3","BSA",53,2018-05-04,"8:58:00",38.288612,-121.68636,"Chironomidae","","Insecta","",0.00336923262,16.30000019,192,9.5749998095,2.9900000095,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Alona","","Cladocera","Adult",0.21704728291,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Bosmina","","Cladocera","Adult",0.05426182073,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Chydorus","","Cladocera","Adult",1.4108073389,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Acanthocyclops","vernalis","Copepoda","Adult",0.02713091036,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Calanoid","","Copepoda","Copepodid",4.12389837526,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Cyclopoid","","Copepoda","Copepodid",0.37983274509,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Eurytemora","affinis","Copepoda","Adult",0.18991637254,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Harpacticoida","","Copepoda","Adult",0.81392731091,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Pseudodiaptomus","forbesi","Copepoda","Adult",0.02713091036,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Sinocalanus","doerri","Copepoda","Adult",0.40696365545,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Copepod","","Copepoda","Nauplii",41.34750739404,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Ostracoda","","Ostracoda","Adult",0.65114184872,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Bdelloid","","Rotifera","Adult",2.6045673949,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Colurella","","Rotifera","Adult",0.65114184872,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Euchlanis","","Rotifera","Adult",0.65114184872,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Keratella","","Rotifera","Adult",0.32557092436,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Lepadella","","Rotifera","Adult",0.43409456582,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Monostyla","","Rotifera","Adult",1.84490190472,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Notholca","","Rotifera","Adult",0.10852364145,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Synchaeta","","Rotifera","Adult",0.54261820727,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Testudinella","","Rotifera","Adult",0.10852364145,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Trichocerca","","Rotifera","Adult",0.10852364145,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Chironomidae","","Insecta","",1.7092473529,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Gastropoda","","Mollusca","",0.16278546218,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE148S-6","BSA",53,2018-05-04,"9:57:00",38.294283,-121.669837,"Chironomidae","","Insecta","",0.00794075425,16.94999981,195.1499939,9.230000018,6.940000057,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Alona","","Cladocera","Adult",0.30926386633,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Bosmina","","Cladocera","Adult",0.11597394987,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Ceriodaphnia","","Cladocera","Adult",0.07731596658,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Chydorus","","Cladocera","Adult",0.96644958228,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Daphnia","","Cladocera","Adult",0.03865798329,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Ilyocryptus","","Cladocera","Adult",0.03865798329,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Picripleuroxus","","Cladocera","Adult",0.27060588304,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Calanoid","","Copepoda","Copepodid",4.63895799496,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Cyclopoid","","Copepoda","Copepodid",0.30926386633,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Eurytemora","affinis","Copepoda","Adult",0.15463193317,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Harpacticoida","","Copepoda","Adult",0.27060588304,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Sinocalanus","doerri","Copepoda","Adult",0.54121176608,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Copepod","","Copepoda","Nauplii",34.01902529636,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Ostracoda","","Ostracoda","Adult",0.12370554653,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Bdelloid","","Rotifera","Adult",7.17492169887,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Colurella","","Rotifera","Adult",0.3711166396,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Euchlanis","","Rotifera","Adult",0.49482218613,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Keratella","","Rotifera","Adult",0.24741109306,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Lepadella","","Rotifera","Adult",0.98964437226,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Monostyla","","Rotifera","Adult",0.61852773266,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Notholca","","Rotifera","Adult",0.12370554653,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Synchaeta","","Rotifera","Adult",0.86593882573,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Trichotria","","Rotifera","Adult",0.12370554653,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Clitellata","","Annelida","",0.03865798329,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Chironomidae","","Insecta","",0.85047563241,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Gastropoda","","Mollusca","",0.38657983291,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Nematoda","","Nematoda","",0.07731596658,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE149S-7","BSA",53,2018-05-04,"10:16:00",38.289282,-121.675451,"Chironomidae","","Insecta","",0.00548448236,17.10000038,205.15000155,9.375,6.6650002005,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Alona","","Cladocera","Adult",0.04376459019,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Bosmina","","Cladocera","Adult",0.08752918039,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Ceriodaphnia","","Cladocera","Adult",0.04376459019,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Chydorus","","Cladocera","Adult",0.26258754116,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Acanthocyclops","vernalis","Copepoda","Adult",0.01458819673,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Calanoid","","Copepoda","Copepodid",2.08611213256,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Cyclopoid","","Copepoda","Copepodid",0.29176393462,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Eurytemora","affinis","Copepoda","Adult",0.08752918039,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Harpacticoida","","Copepoda","Adult",0.05835278692,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Sinocalanus","doerri","Copepoda","Adult",0.26258754116,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Copepod","","Copepoda","Nauplii",32.99606963977,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Ostracoda","","Ostracoda","Adult",0.19937202199,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Bdelloid","","Rotifera","Adult",1.19623213196,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Conochilus","","Rotifera","Adult",0.099686011,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Keratella","","Rotifera","Adult",0.29905803299,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Synchaeta","","Rotifera","Adult",0.29905803299,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Clitellata","","Annelida","",0.02917639346,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Hydrachnidia","","Arthropoda","",0.01458819673,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Chironomidae","","Insecta","",0.67105704963,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Gastropoda","","Mollusca","",0.29176393462,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Nematoda","","Nematoda","",0.01458819673,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE151S-8","BSA",53,2018-05-04,"10:45:00",38.281013,-121.679751,"Chironomidae","","Insecta","",0.00973677317,17.39999962,184,10.630000115,3.084999919,NA
"2018-05-04-NE152S-9","BSA",53,2018-05-04,"11:03:00",38.281077,-121.672662,"Alona","","Cladocera","Adult",0.06997636981,17.39999962,185.1999969,10.25,5.349999905,NA
"2018-05-04-NE152S-9","BSA",53,2018-05-04,"11:03:00",38.281077,-121.672662,"Bosmina","","Cladocera","Adult",0.26241138677,17.39999962,185.1999969,10.25,5.349999905,NA
"2018-05-04-NE152S-9","BSA",53,2018-05-04,"11:03:00",38.281077,-121.672662,"Ceriodaphnia","","Cladocera","Adult",0.01749409245,17.39999962,185.1999969,10.25,5.349999905,NA
"2018-05-04-NE152S-9","BSA",53,2018-05-04,"11:03:00",38.281077,-121.672662,"Chydorus","","Cladocera","Adult",0.0349881849,17.39999962,185.1999969,10.25,5.349999905,NA
"2018-05-04-NE152S-9","BSA",53,2018-05-04,"11:03:00",38.281077,-121.672662,"Daphnia","","Cladocera","Adult",0.01749409245,17.39999962,185.1999969,10.25,5.349999905,NA
"2018-05-04-NE152S-9","BSA",53,2018-05-04,"11:03:00",38.281077,-121.672662,"Calanoid","","Copepoda","Copepodid",2.97399571676,17.39999962,185.1999969,10.25,5.349999905,NA
"2018-05-04-NE152S-9","BSA",53,2018-05-04,"11:03:00",38.281077,-121.672662,"Cyclopoid","","Copepoda","Copepodid",0.29739957168,17.39999962,185.1999969,10.25,5.349999905,NA
"2018-05-04-NE152S-9","BSA",53,2018-05-04,"11:03:00",38.281077,-121.672662,"Harpacticoida","","Copepoda","Adult",0.08747046226,17.39999962,185.1999969,10.25,5.349999905,NA
"2018-05-04-NE152S-9","BSA",53,2018-05-04,"11:03:00",38.281077,-121.672662,"Pseudodiaptomus","forbesi","Copepoda","Adult",0.01749409245,17.39999962,185.1999969,10.25,5.349999905,NA
"2018-05-04-NE152S-9","BSA",53,2018-05-04,"11:03:00",38.281077,-121.672662,"Sinocalanus","doerri","Copepoda","Adult",0.33238775658,17.39999962,185.1999969,10.25,5.349999905,NA
"2018-05-04-NE152S-9","BSA",53,2018-05-04,"11:03:00",38.281077,-121.672662,"Copepod","","Copepoda","Nauplii",31.57683687497,17.39999962,185.1999969,10.25,5.349999905,NA
"2018-05-04-NE152S-9","BSA",53,2018-05-04,"11:03:00",38.281077,-121.672662,"Keratella","","Rotifera","Adult",0.43735231129,17.39999962,185.1999969,10.25,5.349999905,NA
"2018-05-04-NE152S-9","BSA",53,2018-05-04,"11:03:00",38.281077,-121.672662,"Polyarthra","","Rotifera","Adult",0.08747046226,17.39999962,185.1999969,10.25,5.349999905,NA
"2018-05-04-NE152S-9","BSA",53,2018-05-04,"11:03:00",38.281077,-121.672662,"Synchaeta","","Rotifera","Adult",0.69976369806,17.39999962,185.1999969,10.25,5.349999905,NA
